,order_id,date_id,product_id,sales,quantities,customer_id
43,6YsaPEwLb2X37QkaSE8k7N,2023-04-01,c37bb616-f759-4ad3-b401-81ab4666ef7f,23.88,12,28
44,Agwdch96T2kK3sAjCdx2wL,2023-08-03,c37bb616-f759-4ad3-b401-81ab4666ef7f,33.83,17,7
45,UpUq3BvpCN5LMMycB75uzY,2023-02-24,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,35.94,6,8
46,AWrRPGaAuwr55rz74CivsK,2023-01-20,4f9ff017-e8f3-4440-ab79-22565a6e8643,11.97,3,35
47,Tr7oJCp8fwkiuh2MX8UPQj,2023-01-21,c37bb616-f759-4ad3-b401-81ab4666ef7f,15.92,8,14
48,Ry5fYHSMizfgR4iiuBAsf4,2023-11-27,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,89.85000000000001,15,17
49,4VXciebDssBtGhFjKyqd2w,2023-07-06,4f9ff017-e8f3-4440-ab79-22565a6e8643,67.83,17,36
50,fUVoEbwhRbFDjVSvCckFtm,2023-09-08,4f9ff017-e8f3-4440-ab79-22565a6e8643,11.97,3,4
51,9qirnwQtNYA57dsRBNqXyZ,2023-04-05,4f9ff017-e8f3-4440-ab79-22565a6e8643,31.92,8,2
52,JrQ7MEDF3sCCKP4u8S52UG,2023-08-20,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,59.85,15,6
53,MZeWbLvkMLYR58FgL5suTm,2023-07-08,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,23.92,8,4
54,YvciUer85pTaayPtx5ocDs,2023-04-05,c37bb616-f759-4ad3-b401-81ab4666ef7f,33.83,17,29
55,9z6PrVwPP9HA5C4cLx2xok,2023-08-15,c37bb616-f759-4ad3-b401-81ab4666ef7f,21.89,11,18
56,oLR3GtSMRgponTGB74VahK,2023-02-25,c37bb616-f759-4ad3-b401-81ab4666ef7f,27.86,14,26
57,auHP3RUy69EsFDkKeLi5Qi,2023-11-10,697abb1a-56d9-487b-ab20-9c80923767ff,3.98,2,34
58,LPQP9kUNQnUTKBkDtLoEYq,2023-01-08,c37bb616-f759-4ad3-b401-81ab4666ef7f,7.96,4,10
59,BArFy5KNxTWYUX89XevP8c,2023-10-09,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,27.93,7,36
60,Rw5LKKjpHZECkGNkwHFyPb,2023-03-15,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,27.93,7,14
61,UkXEez8CkoV782Loqd86j9,2023-01-15,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,14.950000000000001,5,31
62,koo7eUzVy2xHBsgJBN2mdG,2023-01-09,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,43.89,11,15
63,P3rn65GZYHvSCzMNxrepeE,2023-07-03,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,23.96,4,8
64,Wr2JEW9HMSzdkYtNE7xUFt,2023-02-28,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,47.88,12,14
65,Uko3Sv7SNigJxyLWvPsyjD,2023-06-30,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,67.83,17,23
66,9mM9zQ2DG75jGRRBgwdWzg,2023-04-19,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,11.96,4,21
67,gjmvrppGPT5EHusQpfhris,2023-09-08,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,27.93,7,16
68,euj2U6peVxSB3qYfdKBUaq,2023-07-11,4f9ff017-e8f3-4440-ab79-22565a6e8643,67.83,17,18
69,WeGzDc7TGC4AZuVKVkS4Eb,2023-10-25,c37bb616-f759-4ad3-b401-81ab4666ef7f,3.98,2,24
70,JJZoM2BKSKnqDAN7Me3zHK,2023-11-27,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,2.99,1,26
71,ZRWiNuWTH4PWJSpegjTqAk,2023-10-26,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,14.950000000000001,5,25
72,AVJSceRAdsCyoYyrwdzf4G,2023-07-20,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,55.86,14,29
73,Nkx7KcQU7A3hGdb5juSyZm,2023-01-13,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,7.98,2,15
74,2njoGrXP99mJ9LYzrhZ92s,2023-05-17,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,23.96,4,1
75,kdJo7HSK2gizWEXmE8CHZa,2023-08-11,4f9ff017-e8f3-4440-ab79-22565a6e8643,35.910000000000004,9,25
76,BQcxjCGruYhugwgqBtF9tU,2023-09-28,697abb1a-56d9-487b-ab20-9c80923767ff,17.91,9,7
77,NxBoumKbtgAhhydHHeSAVc,2023-05-25,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,71.82000000000001,18,9
78,EEDVRSSG7RaUjvANpcqA8h,2023-08-12,4f9ff017-e8f3-4440-ab79-22565a6e8643,51.870000000000005,13,24
79,CUXzqsMcRWzGpGBmNHg2Hx,2023-06-15,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,44.85,15,1
80,M3GoaQLUYcYjr4of3CitLr,2023-09-16,697abb1a-56d9-487b-ab20-9c80923767ff,19.9,10,8
81,8krb6zGFiWrZEiftbVmPeG,2023-05-01,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,19.950000000000003,5,24
82,UkXq5uB7Sq6k9QDD8iiUN5,2023-01-22,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,35.910000000000004,9,11
83,DuiJfSbpViVZmY5romjuMy,2023-11-09,4f9ff017-e8f3-4440-ab79-22565a6e8643,35.910000000000004,9,17
84,9xxJQCnLxrrbBASvjtQGGk,2023-11-24,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,35.88,12,8
85,Uv8zvSEgdZRwmLnnGkPdiK,2023-12-01,4f9ff017-e8f3-4440-ab79-22565a6e8643,11.97,3,35
86,ct7uR5QfzN8FxG7VTDSjJf,2023-04-11,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,35.94,6,35
87,6A9bUjEJHg3vt3VtMHGjpV,2023-09-13,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,20.93,7,33
88,kZXMwgWthM4akmC59iAfaw,2023-07-06,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,51.870000000000005,13,5
89,GArhsvvoxdyizQiKHyQXvx,2023-07-01,c37bb616-f759-4ad3-b401-81ab4666ef7f,21.89,11,39
90,AeJycaWkg8fajYYqMXjNg8,2023-01-26,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,26.910000000000004,9,28
91,eypdFk7Bo2xQUZ8Y3t7vzf,2023-11-12,c37bb616-f759-4ad3-b401-81ab4666ef7f,37.81,19,7
92,PoM87ek75iM4MShTfEMXJL,2023-09-10,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,107.82000000000001,18,9
93,3whR8XsXHHxVZLDLhX9ihz,2023-04-22,4f9ff017-e8f3-4440-ab79-22565a6e8643,15.96,4,8
94,nozBsZJ9uSRS7Jy8TCFLHk,2023-07-17,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,5.98,2,12
95,cUdtZ9Smk4jBXsrDTRwGwc,2023-09-03,c37bb616-f759-4ad3-b401-81ab4666ef7f,3.98,2,34
96,EyGDu5jxEch28QfQUF354d,2023-08-04,697abb1a-56d9-487b-ab20-9c80923767ff,9.95,5,33
97,d4EwpvetiqqjTxPePvSGKP,2023-06-11,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,26.910000000000004,9,23
98,Cuv8XV4Himpcsm592q2wjY,2023-11-28,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,39.900000000000006,10,24
99,6aTvFA93JsfvUvDHqVG2o4,2023-10-13,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,47.88,12,37
100,MTvwyTno97eDYBnrAnzCUJ,2023-01-28,c37bb616-f759-4ad3-b401-81ab4666ef7f,37.81,19,35
101,FTFjrknH9voH6idRZdb2cc,2023-10-15,697abb1a-56d9-487b-ab20-9c80923767ff,15.92,8,22
102,2UzvfyUeijSUcJYsfnpFJA,2023-01-17,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,14.950000000000001,5,27
103,hEjYaWD84hVq6eqDL97h8P,2023-08-30,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,35.88,12,35
104,nrFEDvw8ZMmmB92yhqmthT,2023-04-06,c37bb616-f759-4ad3-b401-81ab4666ef7f,37.81,19,1
105,hy9ybTySrLfdb2Uo3En4AA,2023-11-04,c37bb616-f759-4ad3-b401-81ab4666ef7f,5.97,3,35
106,gbREHo3G35P55BXjaKKBsA,2023-05-23,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,15.96,4,37
107,bqaLgjsBynMMjocZgLpL3c,2023-04-11,4f9ff017-e8f3-4440-ab79-22565a6e8643,43.89,11,14
108,KzgyRRZ5n4dZYw8Q5i5Xms,2023-07-20,c37bb616-f759-4ad3-b401-81ab4666ef7f,13.93,7,3
109,gfiUK7uqLqjPMZBNNZstzj,2023-07-23,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,47.92,8,1
110,LrxmLC3cJbnHpp7HqhrtzK,2023-09-21,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,31.92,8,5
111,jdNNKc6MdXMTHYYiF8byVd,2023-04-24,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,5.99,1,26
112,9ky59FMRohhdWBoPPkc395,2023-07-03,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,3.99,1,14
113,fUcDMWXqAoBQWCG2HVGXDh,2023-02-06,c37bb616-f759-4ad3-b401-81ab4666ef7f,7.96,4,39
114,7WtQ2AfrLPHheLUhbtwtpn,2023-04-18,697abb1a-56d9-487b-ab20-9c80923767ff,11.94,6,27
115,GmRrcdQB6N69HUsZPLNgbQ,2023-03-24,4f9ff017-e8f3-4440-ab79-22565a6e8643,31.92,8,9
116,DuHgJxhuDghfFvdvDocg6F,2023-11-01,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,71.82000000000001,18,15
117,4UwGfCJ4RYAHpYq8fH3pBC,2023-04-28,697abb1a-56d9-487b-ab20-9c80923767ff,17.91,9,15
118,U2zcBYruQdNz79cfgydnMK,2023-06-18,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,32.89,11,26
119,jRFLiNf5JjHC7udXJX6eSS,2023-09-26,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,71.88,12,13
120,gm9WK6dWBb88daQaseonki,2023-04-10,697abb1a-56d9-487b-ab20-9c80923767ff,13.93,7,32
121,gWUdmF7za3y5dtPxes2RT8,2023-10-18,697abb1a-56d9-487b-ab20-9c80923767ff,29.85,15,39
122,BVNgBdiMKwKvDnSkn8CGym,2023-11-06,697abb1a-56d9-487b-ab20-9c80923767ff,11.94,6,32
123,UNh3tnXgsp5Y7V4sUxPN2G,2023-02-06,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,63.84,16,4
124,cKheYKo7mPckiZoNGhC8gu,2023-10-18,c37bb616-f759-4ad3-b401-81ab4666ef7f,21.89,11,30
125,Hc7xwt6hajrau4KmKEwKGb,2023-11-01,c37bb616-f759-4ad3-b401-81ab4666ef7f,37.81,19,37
126,buwW2oHzFkdjdWu4HTJ3Kv,2023-05-02,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,8.97,3,23
127,ZjjG7KsfNLJH2kT3PYTHqC,2023-06-22,697abb1a-56d9-487b-ab20-9c80923767ff,13.93,7,39
128,74F3Po3GGJLkSU7sSwcXNJ,2023-01-03,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,71.82000000000001,18,15
129,7veWfpBhV6dF3zSRPQ2F3p,2023-02-20,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,5.99,1,29
130,9pbs5sLxBzUmXiKGyn3tMe,2023-08-04,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,15.96,4,36
131,8aTW55XmjNDcJGjpeZnVmP,2023-05-20,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,50.830000000000005,17,13
132,AjuWdsNx4MhAwbCyq4HsLt,2023-11-22,c37bb616-f759-4ad3-b401-81ab4666ef7f,25.87,13,32
133,G8tU3Vj6gqmjmMqzmcUesG,2023-02-04,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,43.89,11,7
134,VeCK7yEWXwwgni9X2YnQ64,2023-09-21,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,53.82000000000001,18,22
135,2aDVfbEHVQo6kktLgUDW9x,2023-03-12,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,27.93,7,28
136,VN69ZX2MUDcEVWCoVWTaTM,2023-10-30,4f9ff017-e8f3-4440-ab79-22565a6e8643,7.98,2,2
137,YDAuQL7LMBnqSXzoS9RnPo,2023-02-01,4f9ff017-e8f3-4440-ab79-22565a6e8643,3.99,1,6
138,Q4YZEjLWVjkQPXc6pEpaEs,2023-07-03,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,63.84,16,28
139,dBkKKTwdPsCJe5BYAjia8b,2023-09-18,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,35.94,6,28
140,MHYoR64aohcvtLBG2bXxiz,2023-06-30,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,51.870000000000005,13,20
141,nc9EbC7LW3QgmDyt4EniWJ,2023-06-30,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,19.950000000000003,5,30
142,3bWrsWafxzUpeb8eTfGSQF,2023-08-03,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,83.86,14,11
143,h8cR8vM4vZqMMJm9a7b2jW,2023-07-22,697abb1a-56d9-487b-ab20-9c80923767ff,11.94,6,28
144,Fn7zkB7CpnajeckqGDm2d6,2023-11-25,697abb1a-56d9-487b-ab20-9c80923767ff,31.84,16,25
145,dQQEjeZHW8x2jVG24S5vZQ,2023-04-06,697abb1a-56d9-487b-ab20-9c80923767ff,13.93,7,39
146,TqSz6xz8kHC54ctwRRGgNo,2023-07-07,c37bb616-f759-4ad3-b401-81ab4666ef7f,19.9,10,33
147,grpNLedLr48nyf86k3V67i,2023-05-16,4f9ff017-e8f3-4440-ab79-22565a6e8643,3.99,1,1
148,ZfoMvf6Z8vFS2HkLv4h28e,2023-05-22,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,38.870000000000005,13,27
149,KAJjPwTaWKJEJmhataLpht,2023-03-07,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,113.81,19,13
150,hxoaJM7Xsu3UGcGsgbUyKh,2023-09-11,c37bb616-f759-4ad3-b401-81ab4666ef7f,3.98,2,3
151,DXvMzmE48n3yLjazYXJHgF,2023-11-02,4f9ff017-e8f3-4440-ab79-22565a6e8643,31.92,8,39
152,Zb7kcTpxUgff53y3vMJWqo,2023-04-25,697abb1a-56d9-487b-ab20-9c80923767ff,17.91,9,6
153,iX2VBoJKiRGWDnDpVxkiXt,2023-09-09,697abb1a-56d9-487b-ab20-9c80923767ff,11.94,6,8
154,37LWGnvrcowGa5knHW9gqJ,2023-02-05,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,29.950000000000003,5,27
155,GQEEjcYkVsHkt5TSmQC9Tv,2023-06-29,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,47.88,12,9
156,5WazeFtu6ZPxREDnVWWZxT,2023-05-28,4f9ff017-e8f3-4440-ab79-22565a6e8643,51.870000000000005,13,37
157,buDVwWNaxWENnvHdqBSdz7,2023-06-13,c37bb616-f759-4ad3-b401-81ab4666ef7f,37.81,19,33
158,SKzB5RALAGRHj27RMsp6Mz,2023-06-13,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,38.870000000000005,13,24
159,63TuBWg9jtiSofnPBhR9aC,2023-10-04,c37bb616-f759-4ad3-b401-81ab4666ef7f,1.99,1,15
160,76RWwT4fqMQd5wUMnEb6Sy,2023-03-12,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,67.83,17,32
161,ctzgscGAm7KoHUi7mKuDPW,2023-01-16,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,41.93,7,32
162,C5ap7WMYDgmmC7F7wrGmDi,2023-03-03,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,53.82000000000001,18,24
163,jLrLnnyNMSZ4imr6bpVWYd,2023-11-30,697abb1a-56d9-487b-ab20-9c80923767ff,33.83,17,12
164,mUqAFDVzrLksab82seNjv5,2023-04-01,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,19.950000000000003,5,39
165,cf9kKvYoVyHyrsLuaVzvaM,2023-11-22,4f9ff017-e8f3-4440-ab79-22565a6e8643,15.96,4,2
166,nT4MsxvR7xXhkXnhTuT44s,2023-09-12,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,50.830000000000005,17,3
167,FLKcTPdXNcrUnM7vya2NB2,2023-01-10,4f9ff017-e8f3-4440-ab79-22565a6e8643,3.99,1,37
168,khfRDMVJnM88RZKvtUibwj,2023-11-20,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,47.88,12,17
169,LrRCDsAQnfB27nJxRpPEur,2023-02-17,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,11.96,4,2
170,LZSeKx7fXDSyLcqUEyNsD5,2023-06-29,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,31.92,8,2
171,cbphQ3zMZoAgGvycwzkdUg,2023-10-15,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,17.97,3,28
172,7m66C6XEkBBTYCv7VwkeDk,2023-03-28,697abb1a-56d9-487b-ab20-9c80923767ff,3.98,2,23
173,A7UYgLrbwswTD3w63t5f7V,2023-11-21,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,15.96,4,37
174,aLtMtiDGcnoZokgBmChrAG,2023-09-23,697abb1a-56d9-487b-ab20-9c80923767ff,15.92,8,32
175,KLMjAk8YgJGuXVNo58gLzo,2023-02-24,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,59.900000000000006,10,33
176,3WUnaQmeCkC5tzYKtccx66,2023-07-24,4f9ff017-e8f3-4440-ab79-22565a6e8643,51.870000000000005,13,1
177,m3zhvwBH3b78iF7iJi5Xz2,2023-08-24,4f9ff017-e8f3-4440-ab79-22565a6e8643,23.94,6,19
178,bMJKhpg2fQaEvZX85tg3eB,2023-01-24,697abb1a-56d9-487b-ab20-9c80923767ff,7.96,4,2
179,Z35MGUzidVAvf9KEgM3Ji3,2023-10-14,697abb1a-56d9-487b-ab20-9c80923767ff,7.96,4,26
180,6tcVMSqmSahcV6dbgGJQcX,2023-05-10,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,47.92,8,32
181,AWsJnq8urXzuC2VqWzLFy7,2023-01-24,697abb1a-56d9-487b-ab20-9c80923767ff,37.81,19,6
182,niiA9fEFzmdcGmMfxnKfDL,2023-07-22,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,53.910000000000004,9,32
183,6TZYJcbHics8fs8CrotwxA,2023-03-11,697abb1a-56d9-487b-ab20-9c80923767ff,7.96,4,4
184,LikymgrfDKrbVkybPRar4s,2023-05-04,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,11.97,3,11
185,oVUyPZ7sTCssrYNhUa8Bvt,2023-10-16,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,11.98,2,17
186,5RgsfkNqMzgtqpcTj2ALpZ,2023-03-05,4f9ff017-e8f3-4440-ab79-22565a6e8643,7.98,2,38
187,7hZjL2Q4TwqA2EkZsMFo9S,2023-08-08,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,77.87,13,24
188,JqJAwQXKhriiX2YNBCTbMG,2023-05-13,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,27.93,7,5
189,HV9bEcFBFYw4YvcW2oZ4eG,2023-07-05,4f9ff017-e8f3-4440-ab79-22565a6e8643,31.92,8,34
190,7TEedHxEUfDvKSvVe6QHBa,2023-05-10,cdb7b653-0349-49a7-9052-ddbfad9ed0a0,17.94,6,6
191,WHAdp8vXKzy6XprHnp5vrB,2023-05-17,ec92ca2f-b936-47c0-964a-9537f2d2ee7c,11.97,3,22
192,cSy3yRQh64SYNh8SbiftD6,2023-06-24,4f9ff017-e8f3-4440-ab79-22565a6e8643,31.92,8,11
193,XRYesDDuKzouixe25heWzX,2023-03-26,697abb1a-56d9-487b-ab20-9c80923767ff,1.99,1,16
194,UsCmanvuboBrfidDtLQ4us,2023-11-21,c37bb616-f759-4ad3-b401-81ab4666ef7f,11.94,6,33
195,JMLY35g8pjaVLnBEitWevm,2023-05-17,4f9ff017-e8f3-4440-ab79-22565a6e8643,15.96,4,9
196,ch86fGxxun5WUfr3mjmtKS,2023-03-30,4f9ff017-e8f3-4440-ab79-22565a6e8643,11.97,3,6
197,YNodnn9X7K4iogteQD8hfa,2023-02-22,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,47.92,8,16
198,h2WKX3u5V3FThdE6cjycdR,2023-02-05,119dc1cf-f401-4edf-a5d8-426acc2fb6b3,101.83,17,29
199,hJ4GChY5k4cG6xFaDRKdwZ,2023-05-22,697abb1a-56d9-487b-ab20-9c80923767ff,7.96,4,3
